customerID,churn_probability,predicted_future_12_month_revenue,revenue_at_risk,priority_rank,retention_segment,recommended_action
1062-LHZOD,0.9422,881.4,830.46,1156,"High Risk, Lower Value",Automated retention campaign or targeted offer
4143-HHPMK,0.7294,1138.29,830.27,1157,"High Risk, Lower Value",Automated retention campaign or targeted offer
2919-HBCJO,0.8436,984.18,830.25,1158,"High Risk, Lower Value",Automated retention campaign or targeted offer
1552-AAGRX,0.5823,1425.75,830.21,1159,Critical Priority,Immediate personal call from customer-success team
8063-GBATB,0.7294,1138.21,830.21,1160,"High Risk, Lower Value",Automated retention campaign or targeted offer
0872-NXJYS,0.8436,984.03,830.13,1161,"High Risk, Lower Value",Automated retention campaign or targeted offer
8676-TRMJS,0.8436,983.87,829.99,1162,"High Risk, Lower Value",Automated retention campaign or targeted offer
8225-BTJAU,0.8436,983.53,829.71,1163,"High Risk, Lower Value",Automated retention campaign or targeted offer
7993-PYKOF,0.8436,983.2,829.43,1164,"High Risk, Lower Value",Automated retention campaign or targeted offer
0880-FVFWF,0.7294,1137.11,829.41,1165,"High Risk, Lower Value",Automated retention campaign or targeted offer
5550-VFRLC,0.9422,880.22,829.34,1166,"High Risk, Lower Value",Automated retention campaign or targeted offer
5134-IKDAY,0.9422,880.18,829.31,1167,"High Risk, Lower Value",Automated retention campaign or targeted offer
9518-XXBXE,0.8436,983.06,829.31,1168,"High Risk, Lower Value",Automated retention campaign or targeted offer
3536-IQCTX,0.7294,1136.88,829.24,1169,"High Risk, Lower Value",Automated retention campaign or targeted offer
3540-RZJYU,0.7294,1136.67,829.09,1170,"High Risk, Lower Value",Automated retention campaign or targeted offer
1262-OPMFY,0.8436,982.11,828.51,1171,"High Risk, Lower Value",Automated retention campaign or targeted offer
5271-DBYSJ,0.8436,981.9,828.33,1172,"High Risk, Lower Value",Automated retention campaign or targeted offer
7363-QTBIW,0.8436,981.89,828.32,1173,"High Risk, Lower Value",Automated retention campaign or targeted offer
5366-IJEQJ,0.7294,1135.6,828.31,1174,"High Risk, Lower Value",Automated retention campaign or targeted offer
4603-JANFB,0.9422,879.02,828.21,1175,"High Risk, Lower Value",Automated retention campaign or targeted offer
5022-JNQEQ,0.8436,981.63,828.1,1176,"High Risk, Lower Value",Automated retention campaign or targeted offer
6178-KFNHS,0.8436,981.53,828.02,1177,"High Risk, Lower Value",Automated retention campaign or targeted offer
3982-DQLUS,0.7294,1135.17,827.99,1178,"High Risk, Lower Value",Automated retention campaign or targeted offer
2688-BHGOG,0.8436,981.34,827.86,1179,"High Risk, Lower Value",Automated retention campaign or targeted offer
8123-QBNAZ,0.5823,1421.45,827.71,1180,Critical Priority,Immediate personal call from customer-success team
3254-YRILK,0.7294,1134.09,827.21,1181,"High Risk, Lower Value",Automated retention campaign or targeted offer
3370-GQEAL,0.7294,1134.06,827.18,1182,"High Risk, Lower Value",Automated retention campaign or targeted offer
0515-YPMCW,0.9422,877.76,827.03,1183,"High Risk, Lower Value",Automated retention campaign or targeted offer
5606-AMZBO,0.8436,980.32,827.0,1184,"High Risk, Lower Value",Automated retention campaign or targeted offer
3519-ZKXGG,0.8436,980.15,826.85,1185,"High Risk, Lower Value",Automated retention campaign or targeted offer
6653-CBBOM,0.9422,877.49,826.77,1186,"High Risk, Lower Value",Automated retention campaign or targeted offer
9054-FOWNV,0.7294,1133.12,826.5,1187,"High Risk, Lower Value",Automated retention campaign or targeted offer
6993-OHLXR,0.9422,877.13,826.43,1188,"High Risk, Lower Value",Automated retention campaign or targeted offer
4550-EVXNY,0.9422,877.08,826.38,1189,"High Risk, Lower Value",Automated retention campaign or targeted offer
1363-TXLSL,0.9422,876.88,826.2,1190,"High Risk, Lower Value",Automated retention campaign or targeted offer
4510-HIMLV,0.9422,876.86,826.18,1191,"High Risk, Lower Value",Automated retention campaign or targeted offer
3370-HXOPH,0.8436,979.14,826.0,1192,"High Risk, Lower Value",Automated retention campaign or targeted offer
2070-FNEXE,0.8436,979.14,826.0,1193,"High Risk, Lower Value",Automated retention campaign or targeted offer
8677-HDZEE,0.5823,1418.39,825.93,1194,Critical Priority,Immediate personal call from customer-success team
5371-VYLSX,0.7294,1132.32,825.91,1195,"High Risk, Lower Value",Automated retention campaign or targeted offer
4871-JTKJF,0.9422,876.47,825.81,1196,"High Risk, Lower Value",Automated retention campaign or targeted offer
2195-ZRVAX,0.7294,1131.74,825.49,1197,"High Risk, Lower Value",Automated retention campaign or targeted offer
0487-RPVUM,0.5823,1417.48,825.4,1198,Critical Priority,Immediate personal call from customer-success team
5226-NOZFC,0.7294,1131.02,824.97,1199,"High Risk, Lower Value",Automated retention campaign or targeted offer
8185-UPYBR,0.8436,977.85,824.91,1200,"High Risk, Lower Value",Automated retention campaign or targeted offer
2504-DSHIH,0.7294,1130.9,824.88,1201,"High Risk, Lower Value",Automated retention campaign or targeted offer
4501-EQDRN,0.9422,875.43,824.83,1202,"High Risk, Lower Value",Automated retention campaign or targeted offer
0221-WMXNQ,0.8436,977.68,824.77,1203,"High Risk, Lower Value",Automated retention campaign or targeted offer
7254-IQWOZ,0.9422,875.37,824.77,1204,"High Risk, Lower Value",Automated retention campaign or targeted offer
6627-CFOSN,0.5823,1416.37,824.75,1205,Critical Priority,Immediate personal call from customer-success team
9710-ZUSHQ,0.5823,1416.32,824.72,1206,Critical Priority,Immediate personal call from customer-success team
2506-TNFCO,0.9422,875.25,824.66,1207,"High Risk, Lower Value",Automated retention campaign or targeted offer
8584-KMVXD,0.8436,977.52,824.64,1208,"High Risk, Lower Value",Automated retention campaign or targeted offer
3753-TSEMP,0.7294,1130.48,824.57,1209,"High Risk, Lower Value",Automated retention campaign or targeted offer
2077-MPJQO,0.8436,977.43,824.56,1210,"High Risk, Lower Value",Automated retention campaign or targeted offer
5159-YFPKQ,0.8436,977.42,824.55,1211,"High Risk, Lower Value",Automated retention campaign or targeted offer
8062-YBDOE,0.9422,875.13,824.55,1212,"High Risk, Lower Value",Automated retention campaign or targeted offer
3969-GYXEL,0.8436,977.4,824.53,1213,"High Risk, Lower Value",Automated retention campaign or targeted offer
0506-LVNGN,0.8436,977.31,824.46,1214,"High Risk, Lower Value",Automated retention campaign or targeted offer
2446-PLQVO,0.9422,874.45,823.91,1215,"High Risk, Lower Value",Automated retention campaign or targeted offer
2657-ALMWY,0.7294,1129.5,823.86,1216,"High Risk, Lower Value",Automated retention campaign or targeted offer
5539-TMZLF,0.9422,874.35,823.81,1217,"High Risk, Lower Value",Automated retention campaign or targeted offer
1084-UQCHV,0.9422,874.27,823.74,1218,"High Risk, Lower Value",Automated retention campaign or targeted offer
5651-YLPRD,0.7294,1129.12,823.58,1219,"High Risk, Lower Value",Automated retention campaign or targeted offer
0378-NHQXU,0.7294,1129.0,823.49,1220,"High Risk, Lower Value",Automated retention campaign or targeted offer
9250-WYPLL,0.8436,975.98,823.34,1221,"High Risk, Lower Value",Automated retention campaign or targeted offer
7020-OZKXZ,0.8436,975.91,823.28,1222,"High Risk, Lower Value",Automated retention campaign or targeted offer
1618-CFHME,0.8436,975.9,823.27,1223,"High Risk, Lower Value",Automated retention campaign or targeted offer
1219-NNDDO,0.8436,975.68,823.08,1224,"High Risk, Lower Value",Automated retention campaign or targeted offer
4472-VESGY,0.5823,1413.43,823.04,1225,Critical Priority,Immediate personal call from customer-success team
7130-VTEWQ,0.8436,975.52,822.95,1226,"High Risk, Lower Value",Automated retention campaign or targeted offer
7072-MBHEV,0.8436,975.43,822.87,1227,"High Risk, Lower Value",Automated retention campaign or targeted offer
2636-ALXXZ,0.9422,873.32,822.84,1228,"High Risk, Lower Value",Automated retention campaign or targeted offer
8375-DKEBR,0.9422,873.32,822.84,1229,"High Risk, Lower Value",Automated retention campaign or targeted offer
0177-PXBAT,0.5823,1413.03,822.81,1230,Critical Priority,Immediate personal call from customer-success team
4581-SSPWD,0.8436,975.29,822.75,1231,"High Risk, Lower Value",Automated retention campaign or targeted offer
3987-KQDDU,0.8436,975.03,822.54,1232,"High Risk, Lower Value",Automated retention campaign or targeted offer
9191-MYQKX,0.8436,974.89,822.42,1233,"High Risk, Lower Value",Automated retention campaign or targeted offer
6198-ZFIOJ,0.8436,974.83,822.37,1234,"High Risk, Lower Value",Automated retention campaign or targeted offer
3541-ZNUHK,0.7294,1127.44,822.35,1235,"High Risk, Lower Value",Automated retention campaign or targeted offer
1320-HTRDR,0.8436,974.58,822.16,1236,"High Risk, Lower Value",Automated retention campaign or targeted offer
8433-WXGNA,0.8436,974.57,822.15,1237,"High Risk, Lower Value",Automated retention campaign or targeted offer
7665-TOALD,0.9422,872.5,822.07,1238,"High Risk, Lower Value",Automated retention campaign or targeted offer
7354-OIJLX,0.8436,974.32,821.94,1239,"High Risk, Lower Value",Automated retention campaign or targeted offer
6502-MJQAE,0.9422,872.29,821.87,1240,"High Risk, Lower Value",Automated retention campaign or targeted offer
3569-EDBPQ,0.7294,1126.71,821.82,1241,"High Risk, Lower Value",Automated retention campaign or targeted offer
1820-TQVEV,0.9422,872.09,821.68,1242,"High Risk, Lower Value",Automated retention campaign or targeted offer
1689-YQBYY,0.8436,973.6,821.33,1243,"High Risk, Lower Value",Automated retention campaign or targeted offer
5914-DVBWJ,0.7294,1125.92,821.25,1244,"High Risk, Lower Value",Automated retention campaign or targeted offer
7625-XCQRH,0.8436,973.45,821.2,1245,"High Risk, Lower Value",Automated retention campaign or targeted offer
3074-GQWYX,0.8436,973.37,821.13,1246,"High Risk, Lower Value",Automated retention campaign or targeted offer
2249-YPRNG,0.5823,1409.67,820.85,1247,Critical Priority,Immediate personal call from customer-success team
5153-RTHKF,0.7294,1125.1,820.65,1248,"High Risk, Lower Value",Automated retention campaign or targeted offer
1228-FZFRV,0.5823,1409.15,820.55,1249,Critical Priority,Immediate personal call from customer-success team
3372-KWFBM,0.7294,1124.57,820.26,1250,"High Risk, Lower Value",Automated retention campaign or targeted offer
7817-BOQPW,0.8436,971.98,819.96,1251,"High Risk, Lower Value",Automated retention campaign or targeted offer
4110-PFEUZ,0.9422,869.94,819.66,1252,"High Risk, Lower Value",Automated retention campaign or targeted offer
8325-QRPZR,0.8436,971.48,819.54,1253,"High Risk, Lower Value",Automated retention campaign or targeted offer
4749-OJKQU,0.8436,971.44,819.51,1254,"High Risk, Lower Value",Automated retention campaign or targeted offer
6591-QGOYB,0.5823,1407.02,819.31,1255,Critical Priority,Immediate personal call from customer-success team
6891-JPYFF,0.5823,1406.88,819.23,1256,Critical Priority,Immediate personal call from customer-success team
9606-PBKBQ,0.7294,1122.97,819.09,1257,"High Risk, Lower Value",Automated retention campaign or targeted offer
0639-TSIQW,0.5823,1406.63,819.08,1258,Critical Priority,Immediate personal call from customer-success team
3838-OZURD,0.5823,1406.51,819.01,1259,Critical Priority,Immediate personal call from customer-success team
0488-GSLFR,0.9422,869.13,818.89,1260,"High Risk, Lower Value",Automated retention campaign or targeted offer
5288-AHOUP,0.8436,970.28,818.53,1261,"High Risk, Lower Value",Automated retention campaign or targeted offer
2873-ZLIWT,0.7294,1121.96,818.36,1262,"High Risk, Lower Value",Automated retention campaign or targeted offer
1980-KXVPM,0.8436,969.87,818.18,1263,"High Risk, Lower Value",Automated retention campaign or targeted offer
1833-TCXKK,0.5823,1404.71,817.96,1264,Critical Priority,Immediate personal call from customer-success team
5186-SAMNZ,0.9422,868.05,817.88,1265,"High Risk, Lower Value",Automated retention campaign or targeted offer
2754-XBHTB,0.8436,969.45,817.83,1266,"High Risk, Lower Value",Automated retention campaign or targeted offer
9885-AIBVB,0.7294,1121.17,817.78,1267,"High Risk, Lower Value",Automated retention campaign or targeted offer
5928-QLDHB,0.8436,969.25,817.66,1268,"High Risk, Lower Value",Automated retention campaign or targeted offer
0178-SZBHO,0.7294,1120.77,817.49,1269,"High Risk, Lower Value",Automated retention campaign or targeted offer
0840-DFEZH,0.8436,969.05,817.49,1270,"High Risk, Lower Value",Automated retention campaign or targeted offer
0925-VYDLG,0.8436,968.79,817.27,1271,"High Risk, Lower Value",Automated retention campaign or targeted offer
7576-OYWBN,0.8436,968.6,817.11,1272,"High Risk, Lower Value",Automated retention campaign or targeted offer
1602-IJQQE,0.8436,968.58,817.09,1273,"High Risk, Lower Value",Automated retention campaign or targeted offer
3199-XGZCY,0.8436,967.44,816.13,1274,"High Risk, Lower Value",Automated retention campaign or targeted offer
3413-DHLPB,0.5823,1400.88,815.73,1275,Critical Priority,Immediate personal call from customer-success team
7912-SYRQT,0.8436,965.33,814.35,1276,"High Risk, Lower Value",Automated retention campaign or targeted offer
2276-YDAVZ,0.8436,964.91,814.0,1277,"High Risk, Lower Value",Automated retention campaign or targeted offer
2460-NGXBJ,0.8436,964.41,813.58,1278,"High Risk, Lower Value",Automated retention campaign or targeted offer
8443-ZRDBZ,0.8436,964.29,813.48,1279,"High Risk, Lower Value",Automated retention campaign or targeted offer
1421-HCERK,0.5823,1396.98,813.46,1280,Critical Priority,Immediate personal call from customer-success team
0682-USIXD,0.7294,1114.94,813.24,1281,"High Risk, Lower Value",Automated retention campaign or targeted offer
0524-IAVZO,0.7294,1114.5,812.92,1282,"High Risk, Lower Value",Automated retention campaign or targeted offer
5570-PTWEH,0.8436,963.6,812.89,1283,"High Risk, Lower Value",Automated retention campaign or targeted offer
7892-QVYKW,0.7294,1114.43,812.87,1284,"High Risk, Lower Value",Automated retention campaign or targeted offer
9412-GHEEC,0.5823,1395.75,812.75,1285,Critical Priority,Immediate personal call from customer-success team
0461-CVKMU,0.7294,1113.9,812.48,1286,"High Risk, Lower Value",Automated retention campaign or targeted offer
4566-GOLUK,0.5823,1395.1,812.37,1287,Critical Priority,Immediate personal call from customer-success team
2916-BQZLN,0.7294,1113.6,812.26,1288,"High Risk, Lower Value",Automated retention campaign or targeted offer
9494-MRNYX,0.8436,962.75,812.18,1289,"High Risk, Lower Value",Automated retention campaign or targeted offer
6352-TWCAU,0.7294,1112.73,811.63,1290,"High Risk, Lower Value",Automated retention campaign or targeted offer
4854-CIDCF,0.8436,962.06,811.59,1291,"High Risk, Lower Value",Automated retention campaign or targeted offer
3871-IKPYH,0.9422,861.32,811.54,1292,"High Risk, Lower Value",Automated retention campaign or targeted offer
4343-EJVQB,0.8436,961.93,811.48,1293,"High Risk, Lower Value",Automated retention campaign or targeted offer
3096-JRDSO,0.5823,1393.26,811.3,1294,Critical Priority,Immediate personal call from customer-success team
4585-HETAI,0.8436,961.66,811.26,1295,"High Risk, Lower Value",Automated retention campaign or targeted offer
7599-FKVXZ,0.5823,1392.61,810.92,1296,Critical Priority,Immediate personal call from customer-success team
3096-IZETN,0.8436,960.87,810.59,1297,"High Risk, Lower Value",Automated retention campaign or targeted offer
0927-LCSMG,0.8436,960.86,810.58,1298,"High Risk, Lower Value",Automated retention campaign or targeted offer
7831-QGOXH,0.7294,1111.27,810.56,1299,"High Risk, Lower Value",Automated retention campaign or targeted offer
4505-EXZHB,0.8436,960.84,810.56,1300,"High Risk, Lower Value",Automated retention campaign or targeted offer
